,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
2016,2020-01-31,120.9661,1.487209994,0.376,248209.92,10.89324619,4.2689,1.3619,1.3233,797.96,7.008357142857143,3411.45,22.81,6.7618,0.904813608,280.94,116.15,71.5096,14542.0,42000.0,3.448,109.03,380.44,1183.5,0.3038,1.9324,4.0885,36.8734,18.9082,112.57,1.54059467,9.2194,0.3845,138.8701,3.3655,50.904,3.8999,3.64,63.1385,3.75,1.3619,14.906,182.2783,9.6605,0.96865,31.134,6.7275,2.99612,3.6725,0.761817697,1,37.5755,562.57005
2017,2020-02-03,119.7394,1.493428913,0.376,248209.92,10.94091904,4.2469,1.3681,1.3275,799.11,7.0213,3423.24,22.75,6.753,0.903668896,280.94,116.15,71.5803,14542.0,42000.0,3.446,108.52,380.44,1187.8,0.3038,1.9324,4.1155,36.8595,18.793950000000002,112.57,1.547029703,9.2707,0.3845,138.8701,3.372,50.855,3.8864,3.64,63.9091,3.75,1.3681,14.8794,182.2783,9.6347,0.96475,31.191,6.7382,2.99612,3.6725,0.765960706,1,37.568,562.57005
2018,2020-02-04,119.8922,1.488316714,0.376,248209.92,10.90512541,4.2375,1.3708,1.3278,790.92,6.9935,3401.56,22.761,6.764,0.905141202,280.94,116.15,71.135,14542.0,42000.0,3.449,108.61,380.44,1196.0,0.3038,1.9324,4.117,36.799,18.6797,112.57,1.549426712,9.2277,0.3845,138.8701,3.36,50.946,3.8773,3.64,63.4342,3.75,1.3708,14.7965,182.2783,9.631,0.96855,30.982,6.7473,2.99612,3.6725,0.768432781,1,37.583,562.57005
2019,2020-02-05,119.9082,1.484119917,0.376,248209.92,10.91703057,4.2443,1.3806,1.3289,781.78,7.0011,3368.87,22.732,6.7793,0.907194049,280.94,116.15,71.2664,14542.0,42000.0,3.452,109.43,380.44,1189.4,0.3038,1.9324,4.121,36.8202,18.6245,112.57,1.541307028,9.1784,0.3845,138.8701,3.359,50.763,3.8654,3.64,63.1742,3.75,1.3806,14.7011,182.2783,9.5698,0.9716,31.099,6.7615,2.99612,3.6725,0.765638159,1,37.578,562.57005
2020,2020-02-06,120.0716,1.479289941,0.376,248209.92,10.88139282,4.2471,1.3853,1.329,776.99,6.9701,3355.44,22.627,6.7913,0.908843043,280.94,116.15,71.2558,14542.0,42000.0,3.439,109.89,380.44,1188.5,0.3041,1.9324,4.1215,36.9076,18.6645,112.57,1.545607017,9.2055,0.3845,138.8701,3.369,50.841,3.8672,3.64,62.7977,3.75,1.3853,14.81685,182.2783,9.5882,0.9746,31.078,6.765,2.99612,3.6725,0.771426367,1,37.575,562.57005
2021,2020-02-07,120.277,1.488538255,0.376,248209.92,10.94091904,4.307,1.3856,1.3305,779.12,6.9849,3378.43,22.817,6.8123,0.911660133,280.94,116.15,71.2476,14542.0,42000.0,3.426,109.89,380.44,1181.4,0.30425,1.9324,4.135,36.961,18.7763,112.57,1.549907006,9.2691,0.3845,138.8701,3.385,50.78,3.8947,3.64,63.472,3.75,1.3856,14.97425,182.2783,9.6439,0.97675,31.191,6.7659,2.99612,3.6725,0.773365299,1,37.724,562.57005
2022,2020-02-10,120.3666,1.492760113,0.376,248209.92,11.00110011,4.3189,1.3896,1.3319,788.8,6.9825,3408.35,22.851,6.8235,0.913158616,280.94,116.15,71.3046,14542.0,42000.0,3.422,109.64,380.44,1187.2,0.3044,1.9324,4.1455,37.0349,18.7653,112.57,1.560792883,9.2401,0.3845,138.8701,3.392,50.783,3.8996,3.64,63.7708,3.75,1.3896,15.02005,182.2783,9.652,0.9778,31.192,6.7646,2.99612,3.6725,0.773874013,1,37.752,562.57005
2023,2020-02-11,120.5194,1.490535102,0.376,248209.92,10.97694841,4.3142,1.3877,1.3292,795.88,6.9749,3440.96,22.897,6.8545,0.917347032,280.94,116.15,71.2291,14542.0,42000.0,3.4225000000000003,109.745,380.44,1189.8,0.3046,1.9324,4.1405,37.0928,18.674,112.57,1.567152484,9.2609,0.3845,138.8701,3.387,50.782,3.9041,3.64,63.949,3.75,1.3877,14.86745,182.2783,9.6642,0.97785,31.193,6.7713,2.99612,3.6725,0.773634535,1,37.773,562.57005
2024,2020-02-12,120.5141,1.486325803,0.376,248209.92,10.92896175,4.336,1.3859,1.3254,792.48,6.973,3432.89,22.792,6.8461,0.916254352,280.94,116.15,71.258,14542.0,42000.0,3.423,109.85,380.44,1184.1,0.3046,1.9324,4.134,37.1372,18.6308,112.57,1.553036186,9.2033,0.3845,138.8701,3.381,50.7,3.901,3.64,63.047,3.75,1.3859,14.76715,182.2783,9.6199,0.97485,31.162,6.7396,2.99612,3.6725,0.770267668,1,37.91,562.57005
2025,2020-02-13,120.6459,1.488316714,0.376,248209.92,10.98901099,4.3383,1.3878,1.3256,788.33,6.9815,3394.8,22.851,6.876,0.920217171,280.94,116.15,71.4699,14542.0,42000.0,3.431,109.88,380.44,1179.8,0.3048,1.9324,4.139,37.1977,18.6458,112.57,1.552072016,9.2404,0.3845,138.8701,3.383,50.569,3.9104,3.64,63.6016,3.75,1.3878,14.87675,182.2783,9.643,0.97865,31.146,6.7338,2.99612,3.6725,0.770208341,1,38.053,562.57005
2026,2020-02-14,120.783,1.488316714,0.376,248209.92,10.97694841,4.3157,1.3897,1.3249,795.12,6.9833,3385.11,22.897,6.8911,0.922339052,280.94,116.15,71.3865,14542.0,42000.0,3.434,109.85,380.44,1181.5,0.3048,1.9324,4.141,37.2573,18.5712,112.57,1.552795031,9.2472,0.3845,138.8701,3.38,50.504,3.9098,3.64,63.4536,3.75,1.3897,14.86455,182.2783,9.6827,0.98155,31.158,6.7431,2.99612,3.6725,0.767400813,1,37.916,562.57005
2027,2020-02-18,120.8515,1.494321578,0.376,248209.92,11.02535832,4.3465,1.3905,1.3258,791.95,7.002,3378.29,23.023,6.9066,0.924556213,280.94,116.15,71.4013,14542.0,42000.0,3.416,109.75,380.44,1182.2,0.3048,1.9324,4.1495,37.3707,18.5952,112.57,1.557389815,9.3272,0.3845,138.8701,3.383,50.565,3.9448,3.64,63.7698,3.75,1.3905,15.05305,182.2783,9.7426,0.9809,31.233,6.7137,2.99612,3.6725,0.766841762,1,38.046,562.57005
2028,2020-02-19,120.9885,1.493428913,0.376,248209.92,11.01321586,4.3722,1.3909,1.3231,796.9,6.9929,3410.24,23.113,6.916,0.925925926,280.94,116.15,71.4956,14542.0,42000.0,3.424,110.05,380.44,1188.1,0.30515,1.9324,4.1595,37.4673,18.591,112.57,1.562988434,9.2757,0.3845,138.8701,3.382,50.613,3.9556,3.64,63.6873,3.75,1.3909,14.94475,182.2783,9.7941,0.98415,31.187,6.743,2.99612,3.6725,0.77000077,1,38.064,562.57005
2029,2020-02-20,121.0887,1.503759398,0.376,248209.92,11.0619469,4.3867,1.4007,1.3254,797.4,7.0102,3400.98,23.205,6.9213,0.926784059,280.94,116.15,71.5899,14542.0,42000.0,3.432,111.2,380.44,1190.8,0.3056,1.9324,4.1845,37.545,18.7992,112.57,1.564945227,9.31,0.3845,138.8701,3.389,50.573,3.9621,3.64,63.7413,3.75,1.4007,15.0949,182.2783,9.8108,0.98275,31.33,6.7544,2.99612,3.6725,0.77688005,1,38.254,562.57005
2030,2020-02-21,121.0571,1.514004542,0.376,248209.92,11.0864745,4.3918,1.3999,1.3224,804.74,7.039,3403.5,23.206,6.9162,0.9258402,280.94,116.15,71.72104999999999,14542.0,42000.0,3.424,112.05,380.44,1197.0,0.3056,1.9324,4.1915,37.57255,18.9138,112.57,1.578282828,9.3392,0.3845,138.8701,3.391,50.622,3.9623,3.64,64.3008,3.75,1.3999,15.0911,182.2783,9.8083,0.9818,31.614,6.7566,2.99612,3.6725,0.772439364,1,38.378,562.57005
2031,2020-02-24,120.9095,1.513088213,0.376,248209.92,11.0619469,4.4063,1.39835,1.3279,809.82,7.0335,3398.05,23.284,6.9051,0.924385284,280.94,116.15,71.8522,14542.0,42000.0,3.437,111.485,380.44,1205.6,0.3056,1.9324,4.2215,37.6001,19.1197,112.57,1.58202816,9.3666,0.3845,138.8701,3.401,50.767,3.9772,3.64,64.61105,3.75,1.4013,15.1189,182.2783,9.7791,0.98025,31.725,6.7565,2.99612,3.6725,0.774953503,1,38.453,562.57005
2032,2020-02-25,120.7883,1.51194436,0.376,248209.92,11.04972376,4.4208,1.3968,1.3281,810.2,7.0142,3431.6,23.269,6.8912,0.922509225,280.94,116.15,71.8598,14542.0,42000.0,3.429,110.92,380.44,1217.7,0.3056,1.9324,4.225,37.6579,19.0878,112.57,1.577287066,9.3727,0.3845,138.8701,3.402,50.8905,3.9624,3.64,64.9213,3.75,1.3968,15.2032,182.2783,9.723,0.9778,31.672,6.756399999999999,2.99612,3.6725,0.771277621,1,38.528,562.57005
2033,2020-02-26,120.7145,1.516070346,0.376,248209.92,11.0864745,4.4353,1.3981,1.3307,807.96,7.0223,3425.22,23.308,6.8699,0.91954023,280.94,116.15,71.7291,14542.0,42000.0,3.442,110.31,380.44,1212.7,0.3056,1.9324,4.2395,37.648,19.1585,112.57,1.584534939,9.3897,0.3845,138.8701,3.409,51.014,3.9573,3.64,65.5177,3.75,1.3981,15.1564,182.2783,9.7187,0.975,31.87,6.7562999999999995,2.99612,3.6725,0.773275595,1,38.603,562.57005
2034,2020-02-27,120.5406,1.525553013,0.376,248209.92,11.11111111,4.4758,1.3968,1.3361,811.1,7.0128,3441.88,23.062,6.8155,0.912075885,280.94,116.15,71.6124,14542.0,42000.0,3.434,110.31,380.44,1216.8,0.3056,1.9324,4.2225,37.6425,19.3973,112.57,1.588814744,9.3869,0.3845,138.8701,3.426,51.047,3.9413,3.64,65.6097,3.75,1.3968,15.37685,182.2783,9.6752,0.97075,31.796,6.7562,2.99612,3.6725,0.777091347,1,38.96,562.57005
2035,2020-02-28,120.0978,1.532801962,0.376,248209.92,11.19820829,4.4981,1.3977,1.3429,816.26,7.0006,3507.11,23.124,6.8072,0.910995718,280.94,116.15,72.1895,14542.0,42000.0,3.467,109.4,380.44,1215.9,0.3056,1.9324,4.226,37.5921,19.776,112.57,1.586042823,9.4642,0.3845,138.8701,3.448,50.937,3.9255,3.64,66.9909,3.75,1.3977,15.54675,182.2783,9.6749,0.96615,31.636,6.7705,2.99612,3.6725,0.776276976,1,39.152,562.57005
2036,2020-03-02,119.8396,1.533272002,0.376,248209.92,11.17318436,4.494,1.3905,1.3356,818.32,6.9623,3539.86,22.952,6.7191,0.899118864,280.94,116.15,72.242,14542.0,42000.0,3.464,107.67,380.44,1215.3,0.3056,1.9324,4.2015,37.50285,19.6985,112.57,1.607975559,9.3547,0.3845,138.8701,3.441,50.897,3.9023,3.64,66.3274,3.75,1.3905,15.6649,182.2783,9.517,0.9568,31.361,6.765725,2.99612,3.6725,0.782227785,1,39.191,562.57005
2037,2020-03-03,119.6287,1.526251526,0.376,248209.92,11.12347052,4.4877,1.3908,1.3363,817.45,6.9796,3512.17,22.919,6.7221,0.899523253,280.94,116.15,72.8733,14542.0,42000.0,3.461,108.32,380.44,1200.3,0.30535,1.9324,4.205,37.4136,19.2837,112.57,1.596933887,9.2946,0.3845,138.8701,3.425,50.856,3.8804,3.64,66.4437,3.75,1.3908,15.55075,182.2783,9.5073,0.95785,31.548,6.76095,2.99612,3.6725,0.782136013,1,39.558,562.57005
2038,2020-03-04,119.5128,1.516300227,0.376,248209.92,11.0864745,4.5252,1.3869,1.3392,809.81,6.9331,3455.56,22.779,6.717,0.898876404,280.94,116.15,73.5603,14542.0,42000.0,3.46,107.35,380.44,1191.4,0.30535,1.9324,4.183,37.2825,19.5335,112.57,1.589825119,9.263,0.3845,138.8701,3.42,50.686,3.8536,3.64,66.0784,3.75,1.3869,15.2777,182.2783,9.493,0.955275,31.375,6.756175000000001,2.99612,3.6725,0.781463681,1,40.124,562.57005
2039,2020-03-05,119.634,1.510574018,0.376,248209.92,11.04972376,4.6201,1.3865,1.3415,812.19,6.9393,3458.45,22.665,6.6785,0.893894699,280.94,116.15,73.2824,14542.0,42000.0,3.466,107.31,380.44,1186.4,0.30535,1.9324,4.1655,37.2865,19.8095,112.57,1.590077914,9.2706,0.3845,138.8701,3.4463333333333335,50.582,3.8479,3.64,66.1854,3.75,1.3865,15.4305,182.2783,9.4787,0.9527,31.464,6.7514,2.99612,3.6725,0.773874013,1,40.858,562.57005
2040,2020-03-06,119.1227,1.514692517,0.376,248209.92,11.16071429,4.6453,1.3858,1.3421,823.28,6.9492,3522.41,22.459,6.5894,0.882145378,280.94,116.15,73.6629,14542.0,42000.0,3.486,106.24,380.44,1185.0,0.30510000000000004,1.9324,4.1875,37.2649,20.1623,112.57,1.583029919,9.261,0.3845,138.8701,3.4726666666666666,50.604,3.8231,3.64,67.5175,3.75,1.3858,15.576875000000001,182.2783,9.4134,0.935,31.61,6.7334,2.99612,3.6725,0.768580432,1,41.64,562.57005
2041,2020-03-09,119.1882,1.518844888,0.376,248209.92,11.29943503,4.7373,1.381,1.3598,828.95,6.938,3584.58,22.265,6.5202,0.872905028,280.94,116.15,73.9538,14542.0,42000.0,3.508,102.1,380.44,1191.4,0.30485,1.9324,4.2085,37.1655,21.1117,112.57,1.579279848,9.5059,0.3845,138.8701,3.499,50.702,3.7899,3.64,69.76915,3.75,1.381,15.72325,182.2783,9.3945,0.92575,31.513,6.7373,2.99612,3.6725,0.763300511,1,43.199,562.57005
2042,2020-03-10,119.4536,1.522997259,0.376,248209.92,11.18568233,4.6687,1.3854,1.3731,841.06,6.9442,3803.6,22.57,6.5596,0.877963126,280.94,116.15,73.88329999999999,14542.0,42000.0,3.5516666666666667,103.25,380.44,1201.4,0.30545,1.9324,4.226,37.0818,21.0267,112.57,1.582779361,9.52,0.3845,138.8701,3.494,50.626,3.8058,3.64,72.0208,3.75,1.3854,15.9067,182.2783,9.4346,0.93225,31.427,6.75,2.99612,3.6725,0.767106474,1,43.237,562.57005
2043,2020-03-11,119.6872,1.537279016,0.376,248209.92,11.22334456,4.6732,1.3901,1.3745,834.22,6.9544,3780.39,22.737,6.5919,0.882145378,280.94,116.15,73.8128,14542.0,42000.0,3.595333333333333,105.0,380.44,1196.7,0.30595,1.9324,4.2355,37.3268,21.213,112.57,1.597188947,9.5764,0.3845,138.8701,3.507,50.513,3.8186,3.64,71.472,3.75,1.3901,16.05785,182.2783,9.4804,0.93555,31.491,6.7481,2.99612,3.6725,0.773993808,1,43.414,562.57005
2044,2020-03-12,119.719,1.54870683,0.376,248209.92,11.37656428,4.8825,1.3989,1.382,835.48,6.98,3835.15,23.31,6.6483,0.889679715,280.94,116.15,74.1694,14542.0,42000.0,3.639,104.0,380.44,1192.8,0.30644375,1.9324,4.253,37.570949999999996,22.1518,112.57,1.597444089,10.1141,0.3845,138.8701,3.543,50.507,3.8642,3.64,74.0274,3.75,1.3989,16.45515,182.2783,9.5634,0.9394,31.567,6.7652,2.99612,3.6725,0.785422557,1,44.452,562.57005
2045,2020-03-13,120.08265,1.585539876,0.376,248209.92,11.42857143,4.7355,1.4125,1.3901,852.06,6.986,4034.66,23.449,6.7302,0.900576369,280.94,116.15,74.0694,14542.0,42000.0,3.652,105.08,380.44,1202.0,0.3069375,1.9324,4.295,37.8151,21.9288,112.57,1.63132137,9.9933,0.3845,138.8701,3.526,50.86,3.9067,3.64,73.1882,3.75,1.4125,16.1066,182.2783,9.7516,0.9486,31.958,6.7732,2.99612,3.6725,0.798913478,1,44.449,562.57005
2046,2020-03-16,120.4463,1.619170984,0.376,248209.92,11.4416476,4.9464,1.4182,1.3964,836.66,7.0052,3941.92,24.169,6.6981,0.896298288,280.94,116.15,74.2723,14542.0,42000.0,3.728,106.9,380.44,1222.2,0.30743125,1.9324,4.301,38.2676,22.49305,112.57,1.655629139,10.2864,0.3845,138.8701,3.544,51.118,3.9231,3.64,74.1262,3.75,1.4182,16.399475000000002,182.2783,9.6364,0.9434,31.993,6.7553,2.99612,3.6725,0.811227387,1,45.542,562.57005
2047,2020-03-17,120.6534,1.63371998,0.376,248209.92,11.46788991,5.0489,1.4213,1.4175,850.51,7.0036,4099.93,24.569,6.805,0.910580951,280.94,116.15,74.0309,14542.0,42000.0,3.862,106.58,380.44,1219.6,0.307925,1.9324,4.33,38.6671,23.0573,112.57,1.648261085,10.4774,0.3845,138.8701,3.549,51.146,4.046,3.64,73.8896,3.75,1.4213,16.69235,182.2783,9.809,0.9581,32.168,6.7539,2.99612,3.6725,0.82552524,1,45.595,562.57005
2048,2020-03-18,121.37,1.661681622,0.376,248209.92,11.56069364,5.1101,1.4275,1.4496,855.09,7.0213,4044.55,24.834,6.8348,0.914578379,280.94,116.15,74.1727,14542.0,42000.0,3.827,107.35,380.44,1241.2,0.30841875,1.9324,4.358,39.0972,23.9008,112.57,1.681520094,10.7015,0.3845,138.8701,3.565,51.174,4.0749,3.64,77.2131,3.75,1.4275,17.0455,182.2783,9.9542,0.96085,32.362,6.7471,2.99612,3.6725,0.838715088,1,45.942,562.57005
2049,2020-03-19,121.938,1.795009873,0.376,248209.92,11.84834123,5.1437,1.4523,1.4495,862.69,7.0834,4128.38,25.567,6.9189,0.9258402,280.94,116.15,75.0583,14542.0,42000.0,3.683,108.85,380.44,1237.8,0.30891250000000003,1.9324,4.4065,39.2464,24.0868,112.57,1.773049645,11.4031,0.3845,138.8701,3.563,51.32,4.2421,3.64,80.157,3.75,1.4523,17.3878,182.2783,10.3285,0.9799,32.65,6.7552,2.99612,3.6725,0.866476042,1,45.795,562.57005
2050,2020-03-20,122.8918,1.708525542,0.376,248209.92,11.84834123,5.0241,1.4501,1.4332,867.83,7.0551,4153.91,25.406,6.9759,0.933968432,280.94,116.15,75.46985000000001,14542.0,42000.0,3.597,109.515,380.44,1280.1,0.30940625,1.9324,4.4045,39.3515,24.1113,112.57,1.747335314,11.3211,0.3845,138.8701,3.52,51.215,4.24,3.64,78.0443,3.75,1.4501,17.26275,182.2783,10.2441,0.9835,32.523,6.7501,2.99612,3.6725,0.850665646,1,44.636,562.57005
2051,2020-03-23,123.5367,1.735508504,0.376,248209.92,11.96172249,5.0798,1.4522499999999998,1.4482,851.01,7.111,4116.9349999999995,25.629,6.9281,0.9273857,280.94,116.15,75.8814,14542.0,42000.0,3.698,110.18,380.44,1254.1,0.3099,1.9324,4.445,39.3609,25.0782,112.57,1.783166904,11.3668,0.3845,138.8701,3.53,50.947,4.2654,3.64,80.8815,3.75,1.4592,17.6003,182.2783,10.4371,0.9879,32.975,6.745,2.99612,3.6725,0.867227474,1,44.795,562.57005
2052,2020-03-24,123.1217,1.691474966,0.376,248209.92,11.91895113,5.0707,1.4544,1.4491,861.07,7.0797,4079.96,25.648,6.8864,0.922253989,280.94,116.15,76.1522,14542.0,42000.0,3.658,110.45,380.44,1274.6,0.30975,1.9324,4.435,39.4141,25.1185,112.57,1.731601732,11.0435,0.3845,138.8701,3.517,51.221,4.2421,3.64,78.8493,3.75,1.4544,17.6003,182.2783,10.1782,0.9746,32.889,6.7645,2.99612,3.6725,0.851788756,1,44.281,562.57005
2053,2020-03-25,123.50319999999999,1.664724488,0.376,248209.92,11.87648456,5.07,1.4472,1.4302,847.04,7.096,4104.9,25.351,6.8978,0.923616884,280.94,116.15,75.69569999999999,14542.0,42000.0,3.642,111.13,380.44,1256.0,0.30975,1.9324,4.394,39.4077,24.2948,112.57,1.720282126,10.8751,0.3845,138.8701,3.496,51.076,4.222,3.64,77.7928,3.75,1.4472,17.4007,182.2783,10.055,0.9803,32.858,6.7712,2.99612,3.6725,0.841467519,1,43.513,562.57005
2054,2020-03-26,123.8847,1.686056314,0.376,248209.92,11.84834123,5.0004,1.4482,1.4077,843.96,7.0991,4086.34,25.084,6.7989,0.910663874,280.94,116.15,75.2392,14542.0,42000.0,3.624,110.74,380.44,1230.7,0.3094,1.9324,4.3625,39.4013,23.097,112.57,1.723840717,10.4975,0.3845,138.8701,3.429,51.048,4.1988,3.64,78.7223,3.75,1.4482,17.49745,182.2783,10.0737,0.9704,32.803,6.77125,2.99612,3.6725,0.835352101,1,42.713,562.57005
2055,2020-03-27,124.0729,1.638806949,0.376,248209.92,11.76470588,5.1103,1.4271,1.4056,836.05,7.0927,3995.83,24.879,6.7966,0.910995718,280.94,116.15,74.8434,14542.0,42000.0,3.598,108.4,380.44,1227.9,0.30885,1.9324,4.263,39.3822,23.5122,112.57,1.679261125,10.6184,0.3845,138.8701,3.417,51.074,4.1127,3.64,77.7325,3.75,1.4271,17.51895,182.2783,9.9572,0.9623,32.474,6.7713,2.99612,3.6725,0.818498056,1,43.855,562.57005
2056,2020-03-30,124.0238,1.62601626,0.376,248209.92,11.9474313,5.1588,1.4261,1.4156,835.23,7.0917,4042.8,24.759,6.767,0.90628965,280.94,116.15,75.3451,14542.0,42000.0,3.586,107.55,380.44,1212.4,0.3083,1.9324,4.3575,39.3741,24.2853,112.57,1.659475606,10.5934,0.3845,138.8701,3.431,50.905,4.0933,3.64,77.7325,3.75,1.4261,17.84345,182.2783,9.9514,0.956,32.663,6.7621,2.99612,3.6725,0.805574576,1,43.749,562.57005
2057,2020-03-31,124.5681,1.619433198,0.376,248209.92,11.96172249,5.1981,1.4247,1.4187,846.3,7.0927,4064.81,24.943,6.8158,0.912741877,280.94,116.15,75.3859,14542.0,42000.0,3.565,108.7,380.44,1222.6,0.30855,1.9324,4.3025,39.3993,23.4847,112.57,1.667500417,10.5057,0.3845,138.8701,3.433,51.044,4.1466,3.64,77.7325,3.75,1.4247,17.89095,182.2783,10.0771,0.9654,32.699,6.7528999999999995,2.99612,3.6725,0.809028761,1,43.008,562.57005
2058,2020-04-01,125.1408,1.63291966,0.376,248209.92,11.9760479,5.2399,1.4244,1.4217,852.03,7.1041,4054.54,25.039,6.8253,0.914411119,280.94,116.15,75.3859,14542.0,42000.0,3.556,107.58,380.44,1220.0,0.3087125,1.9324,4.3275,39.3685,24.4918,112.57,1.677852349,10.304,0.3845,138.8701,3.455,50.78,4.1701,3.64,77.7325,3.75,1.4244,17.989,182.2783,9.9638,0.9654,32.918,6.7437,2.99612,3.6725,0.807754443,1,44.003,562.57005
2059,2020-04-02,125.2718,1.644466371,0.376,248209.92,12.00480192,5.2645,1.4356,1.4179,863.81,7.096,4081.06,25.287,6.8459,0.916926462,280.94,116.15,75.60675,14542.0,42000.0,3.63,107.48,380.44,1222.2,0.308875,1.9324,4.386,39.4896,24.1087,112.57,1.686056314,10.3012,0.3845,138.8701,3.453,50.782,4.1917,3.64,77.7325,3.75,1.4356,18.45305,182.2783,9.9998,0.96675,33.068,6.73745,2.99612,3.6725,0.803503274,1,44.213,562.57005
2060,2020-04-03,126.7618,1.646903821,0.376,248209.92,12.18026797,5.2991,1.4314,1.4142,861.89,7.0939,4065.5,25.535,6.9253,0.921812318,280.94,116.15,75.8276,14542.0,42000.0,3.636,108.1,380.44,1237.6,0.30903749999999997,1.9324,4.36,39.5615,24.6938,112.57,1.695489997,10.443,0.3845,138.8701,3.453,50.911,4.2396,3.64,77.7325,3.75,1.4314,18.82675,182.2783,10.1524,0.97635,32.905,6.7312,2.99612,3.6725,0.815029137,1,44.622,562.57005
2061,2020-04-06,126.7177,1.657000829,0.376,248209.92,12.34567901,5.2465,1.4403,1.4127,863.99,7.07555,4008.78,25.567,6.9187,0.926698174,280.94,116.15,75.8357,14542.0,42000.0,3.627,108.95,380.44,1229.8,0.3092,1.9324,4.375,39.6812,24.6895,112.57,1.701548409,10.5528,0.3845,138.8701,3.406,50.758,4.2257,3.64,76.4074,3.75,1.4403,18.8177,182.2783,10.1242,0.9781,32.8515,6.7285,2.99612,3.6725,0.812347685,1,43.635,562.57005
2062,2020-04-07,126.9917,1.6273393,0.376,248209.92,12.16545012,5.2211,1.4317,1.3986,853.91,7.0572,3978.38,24.995,6.8604,0.918695452,280.94,116.15,75.8438,14542.0,42000.0,3.604,108.86,380.44,1233.4,0.3092,1.9324,4.35,39.7401,24.0388,112.57,1.678415576,10.1925,0.3845,138.8701,3.367,50.762,4.1717,3.64,75.455,3.75,1.4317,18.3435,182.2783,10.0169,0.9731,32.798,6.7393,2.99612,3.6725,0.813636549,1,43.037,562.57005
2063,2020-04-08,127.0181,1.62707452,0.376,248209.92,12.12121212,5.2117,1.4287,1.4034,842.05,7.0638,3910.15,25.021,6.866,0.919878576,280.94,116.15,76.0867,14542.0,42000.0,3.599,108.86,380.44,1222.4,0.30905,1.9324,4.3398,39.6322,24.0925,112.57,1.68038985,10.2971,0.3845,138.8701,3.354,50.701,4.1801,3.64,75.7499,3.75,1.4287,18.1944,182.2783,10.0968,0.97125,32.818,6.7395,2.99612,3.6725,0.809847749,1,43.147,562.57005
2064,2020-04-09,127.0778,1.610046691,0.376,248209.92,12.07729469,5.0773,1.4249,1.3985,851.9,7.058,3902.3633333333332,24.758,6.8511999999999995,0.920217171,280.94,116.15,76.4577,14542.0,42000.0,3.5940000000000003,108.96,380.44,1219.7,0.30905,1.9324,4.341,39.5977,23.9759,112.57,1.665001665,10.302375,0.3845,138.8701,3.3625,50.681333333333335,4.1744,3.64,74.605,3.75,1.4249,18.04685,182.2783,10.0379,0.97165,32.788,6.7553,2.99612,3.6725,0.804020101,1,43.268,562.57005
2065,2020-04-10,127.0485,1.5926561466666667,0.376,248209.92,12.04833235,5.12955,1.4209,1.39605,845.6949999999999,7.0376,3894.576666666667,24.669999999999998,6.836399999999999,0.920217171,280.94,116.15,76.4097,14542.0,42000.0,3.589,108.6,380.44,1216.4,0.3094,1.9324,4.308,39.55815,23.8593,112.57,1.653952372,10.307649999999999,0.3845,138.8701,3.371,50.66166666666667,4.1566,3.64,73.7515,3.75,1.4209,18.108566666666665,182.2783,10.0108,0.9689666666666666,32.675,6.76,2.99612,3.6725,0.8016493996666667,1,43.388999999999996,562.57005
